id,price
4c85b0d740,235857.3674171211
ff0092b0c1,291462.1705757063
10d4de0e3e,271553.29499270825
e41469f158,406283.3295446311
d462677f58,317084.73932888755
205cf47efe,733065.756639301
949ad84b01,477055.01464653836
17cad21fb5,727691.6408253975
0ae1dec453,246575.72730014124
137d164658,1190262.8168439674
5c6da2065f,732955.669458676
bd033b0ec3,315438.7433551729
3436eeafc5,397797.2151104195
93c1417483,907051.124009678
dfb1e61375,247912.86976317552
a62f4d13fc,394517.49600944726
e3d7f24801,736282.38346659
ae76df42b2,598623.1615333923
b9c8a85608,268551.31643193745
75f38e54ec,282966.1637362191
563b7c6a40,651259.0892110588
cb571ac25e,230795.98885180813
2a666915d8,570925.0877272243
4fb8049c7d,297247.9987310434
c544a227e0,178600.02786638367
a46066f9f8,527176.6993591964
bfe043389e,601553.398395647
3bd565b61e,549701.983923708
c5e1be1f7d,303647.4203013031
faa8c88b65,257994.7097720932
a3ac65d1ca,717475.7464978794
ce705fc4c7,561304.8102874048
1ac15cc6fa,825145.4220281004
b54552d300,307134.23071951856
e00f04559d,174602.3408026597
773eb2f828,585816.6389485057
cb901c7b32,243388.18685809063
d5313e55e2,1342501.364526371
291b9ec5e3,298310.5992823726
8455444608,322617.00138149544
926ade7128,551098.4599510236
8e46a4196e,330559.8643446911
0eb1822417,349545.0017679214
60e46bc58b,478246.89686054236
1bdeeb0ec4,507365.28290773585
4e8d7af890,611755.0181203168
cbbb0ff025,194406.4930550951
860eb7f67d,1334768.5733304713
f8dfd04d88,476983.1240935408
1bde382dd1,178393.67560585655
b96c08d8b1,472120.6368769521
ecf051494f,344977.9818354035
d0df26e835,252682.2886178893
a0ba6b45ee,934238.5626915577
d702ec434a,621922.393002044
bdb463aa31,426059.2930311045
c25ceedd19,1299036.5874102204
6e238ffdba,241710.1346481042
451c6b060b,253749.6605582211
3ba0746828,1605564.4985545652
2e38c4dab7,761460.0653822651
623871f040,375796.8331014543
0a2024537c,929403.9838612175
e45da38646,650004.3645425956
ce510197cc,1179651.1943779753
f08586e82b,166918.51461147948
77bcc040f0,155227.18706638936
e93a57cecd,667684.6285064168
2425392c5c,335369.64266751386
bac1f45cbb,1141536.8270051195
784295b487,338004.8861203263
a8772ea1a1,889106.6867230335
78a67ef917,1100936.7003742051
e34e635c7f,655661.2707183993
5f0b4a4b5e,198901.15757917365
53d5ff6a62,545276.4065537659
3392cf25c6,257948.56376188775
84e064e108,154018.39674524774
4039d69c01,332987.1270938895
44acada236,1011543.3573936058
723ad7e454,848935.8547650251
82beef8681,1030965.5779351279
47fd40b919,177620.44171590087
c0ac922dfc,978173.0995353883
12260320d3,592471.943829217
ec45577ef5,290333.8142575204
8cef4ea5bc,384370.2687526364
a5880df625,294509.3106223975
6044ce502b,606825.7106508102
51e953c72f,310172.35914317047
193272c882,161691.54753435793
0f91c2363a,1025537.9489172588
18a203f9be,418655.792584851
7ddaede67f,362505.7404342807
ec4bebccfe,210561.53068034738
a54cfba9c3,349709.4274873192
91bdda9c69,206781.3110505144
230057b815,303946.89472817566
19410b99bc,291490.45974260056
fd6be43598,1302427.9342705593
9e01a0f264,699778.9581152882
159b4e3bd2,396441.28963526007
9fc8625a93,306784.45718840824
9e7b5c272d,458084.33417237137
d8c780c37d,667201.8635468364
8ba291bc1b,958384.3966534843
6e2c8a853b,1237249.6551589756
cdaea5e849,335926.73540740006
63fe80f44d,774661.3970012626
9b66a5ac18,257538.1226120121
3c8ff6a4dd,304308.8552797165
5e4c8a7a22,527938.0210869198
27cac6af34,433975.9273604892
b5a5b30559,214676.73540899475
a2cbbfda38,427522.3033187215
f56a988f59,163591.95152215165
4268ddb08f,218871.47871863333
83b75f343c,222408.7417189893
d03e0d76cb,720343.207701615
09e60e272f,802382.6627214055
73b95cc30a,228785.52728455322
d3df8a6504,474379.61607765855
c5581bd15f,561841.4850252214
d6d2c63770,1428942.1181591786
70969d0f20,625765.7276840877
417e7456ac,735049.0987148562
6d60acf55c,511622.0878654634
4974831849,517501.34426354495
6c412515c0,276711.87093692925
f55429a924,397840.8896439972
93eee281aa,716070.9066124868
c7d24b06e1,1056603.3956973532
a890748b1a,625087.5534439902
8285c16112,918575.3666127815
c5f2ddf415,190262.1948331123
44a23f8577,156605.4845045267
be91d3568c,630816.0034881647
7ba5d2cb07,401853.2192444042
4577ecd5ac,483016.42776117235
d25e45c432,1248636.9436059562
1146ffc8b2,1164717.171201843
0399c810c9,732209.4052638726
58662d13e3,1307896.949743949
78e72208a8,249904.8999807471
2ea54f266e,403990.24382699153
52db26fdb7,378273.38591185625
5d9c6744fe,1223514.2068930133
259b521da3,365501.59627142304
f343b005cc,333602.4488476276
5b94333831,452382.6581349691
c3ad836e12,1058832.857379115
cde306dbb9,223146.129853759
661d415ec9,355298.9011249798
f10ffeb1ee,345784.28888522607
6c621a0180,417168.3840347459
3bbf241022,551997.6454782248
ee4a63769e,774032.5250989982
9c36b65aa4,303513.60786877916
3be6143b58,1128536.0865842386
b00012981e,681706.0961676388
3f909cd810,289092.01233897015
d74cddfd00,1033907.7618401762
a38487f13d,197449.94896551775
92b1735c63,644387.050696799
4bf332ab8e,292393.0652206087
f08ebcd325,568962.9121465958
b058cbe32e,507790.7922299131
b20651d001,314555.51171641325
660e951e1c,502722.28522344696
57d6b9a2ee,182649.48213318453
de3c689e87,517045.30497266
9009e8ab0c,523670.655153213
93075a5ce2,966521.340759121
1c6a8259fa,1391442.8335521463
b8b3e91ae4,432254.89531974203
b5b67c7415,426645.726372648
d94cd7029c,1141719.69502874
2d50c45a9a,588699.5677739477
81e7f70d61,838472.9162267696
b9fb3b2f94,151039.77364028565
8feb829afe,262504.87633467745
584955744e,849239.3535851424
b258a3b62a,627616.6482186646
f56dcf0614,1228589.0956251752
f775f56a81,184709.81237504687
79753ed02f,405149.19439717097
685940570a,609936.3678132544
df96af49b2,539326.930159917
3beed50129,404788.51000869076
0ca6c79035,852479.9960599582
2a1db1df43,644579.4318386015
b4648b735d,569537.3369291977
8858ee10b5,497113.1856233868
432ff6eba5,447461.6046571758
5c47182d95,210542.36350277235
57177e27af,223054.6859567557
e766a9a5f6,711706.0508405779
3436035675,241421.03873144157
2200a5991e,238675.77212991746
5357907917,468381.73918673233
a21fb7de02,485392.7966434543
3402c75638,1171996.441150673
9cab575bff,310367.189675125
858c73e9de,1654208.3353724678
87ee38e352,340039.50255286734
ca9052cb8b,230279.38891482708
4600b99453,645943.8553396278
f1ee2816d2,694845.9924700086
ab934ee057,1276547.6487395759
b4a735c555,1214350.8092468819
638dfca6b3,1232351.567386894
0717918905,544251.3534505623
d4cf6d7e85,1083255.2747869438
8ff3be1fd2,361485.82604215504
a9a3fa3dfd,996717.9521051428
7f6d7bb839,410002.8517162373
30dccf4fba,529627.9037953195
d969a07bfe,1121806.824313555
9bbeba4d78,1225892.2125445413
0f7e944e65,1324307.445131818
ccedff8b0b,1097114.2108823974
13c80eb5d1,421923.94534644013
58b22ebbae,849762.2510741475
61992924da,276043.97091500094
94b584ee70,625829.9732057735
cfab2a6a5c,334840.4754524191
fef10b3b34,672626.2359086362
82755d94bd,827762.7792477502
66b1ba456e,208472.94103949706
a4ef7feed1,703835.1783687143
e1db255117,1342242.4556786267
f4e359a1e8,558357.9699035118
17af0cd732,1161629.0942469595
3f5157b17a,248234.29081657264
464ca4fc75,1333453.5198454866
ae266dfad9,890626.610997467
98af16daed,210503.13725291888
c1c9337757,257486.46477914168
684effb57b,447259.17175367265
07fb738af7,650764.3112230959
7c32dd33da,584255.6978006497
375fc39ef7,265611.45027303044
6e4ed0e721,188417.79179919703
dc9bf3ca6e,669784.3678296225
a7260a8e02,1102483.1656235144
48d4fd00bd,186482.12953440147
b16b6feb26,541125.9360876356
1b5e67eb5b,372269.74478342145
8e26885d35,673079.0764741518
ecdbc75255,1011540.1657684238
5034b76707,139399.2856490756
6b841ddebe,536266.5631216974
95a3a5e030,1496389.6182581503
d1fe32fae2,317593.57939171017
27d3f1e07e,511404.24975720816
feec6ce3fa,1364673.584082978
481792ab1f,438664.9893048699
cd890fca34,280028.9344113766
ad664e9ac7,337518.64311791706
9b091aadee,742175.6150138672
d2257739e7,1224707.759168535
0df737e2e3,234782.57148783893
8a64abc5c2,1042150.5904484651
ba67441dd7,798007.707540657
9781dc5838,320786.1390805251
e231885e30,232506.54247565562
2f4eb900f1,235251.4625368558
cf55b3a4e8,599721.6157787592
458c48012e,746626.2386433992
98b30fb15e,1072831.0394594027
71e86f185d,202655.63719063136
96ffb2b63d,637529.2724004487
9f32ab2c40,304255.1205941632
c4b9064078,190072.32369982565
a8cb36e270,863981.041200065
85cfcd0863,657714.6481221679
9b99569658,1372592.0418002622
4d1c0df39a,126763.47496710999
991e5e6b1d,703918.9812293529
f5f37c40ca,700153.2987070365
942763d151,400237.08991610893
13434d129b,569615.6153233756
ab97e25d49,339477.4445527944
c179094b4c,190017.55859469023
c2c35c53f8,287310.7037069111
ca23cb1647,825589.2923462965
edfa8f063c,404564.5165895857
388d7d14e5,204963.3967384996
cb2f427834,493210.04990921816
639b196c45,1140859.3612204478
8fb9182290,485089.79730420135
c511898f83,774478.5003783614
ab2c66a09f,628995.6513151014
7ddf41e569,472881.4866662309
1598fdcc06,231256.60788230298
19bd2a5001,296485.8047164592
80df5060ce,722639.3463205672
9b548d3e64,381175.21926870814
7ff66f51fc,464826.983874319
b2d5b42bc9,1040431.6984154659
c6b9d63d4f,780729.8789094746
c424d87a05,258843.98537955218
45a8a95f2b,284954.9372808085
0e752940c4,463931.91124200454
919ffa85d6,399515.80290040886
5cd057795f,598590.177170535
2e22719a4f,464055.17573861126
5b2ee1f770,231282.21603069128
8542447be0,156760.94568831104
7a3256d886,97433.30730426563
c299f80e2d,573262.9230722721
5b135a08e2,1282526.1676181674
8e5fd61ba0,379433.0223361787
927462f9ce,1280395.1537893368
3c1c7e15c2,353212.38774198544
1c67936e87,809842.3158094267
30d624564c,403869.88980991
3e6e373b68,1041340.0729549405
a17dca5f46,397551.0023731024
ad031252fc,240814.90671257864
ed25463260,401189.417139181
3f7e12309a,966047.5477417595
f8fcae5d26,792885.048043459
ac27b51571,399571.6310940892
eb34016a7f,411825.8496889655
119f22e6cb,756104.3299969974
99eeda8096,342123.16685896047
d73fbb5972,1394204.2805419099
3240b6a5d5,209607.77132804116
2931c4ab77,326026.4578860841
d4ceba01e6,506307.9135921568
88ca81d8d9,225902.31957376841
5302b418e3,1193556.6674188816
184e1b0d12,405505.35829243
a9435206ff,215078.43343594077
d8b98f306f,276241.79573367053
b6ab80597b,1111127.2900774821
478344d148,157398.31861739416
d4261f1b0e,328131.62720009073
41e38bcbbc,236351.84747129542
48fdb1168a,893686.7278092793
7bae98e610,349100.2325928799
babc446b89,252389.3415852302
ab7ecf01a8,358103.24035930476
c6c1412272,517452.1023858919
213605ea49,612645.9017723164
7135afd400,261231.31795181133
36a0e4d389,308842.8566082852
9bccfac6fc,326846.1455688039
7f2550d829,230453.76166280132
147ae8ca64,589609.2325598724
34c3258b36,528029.7302658377
2ad6c6fc2b,161177.46871426373
7b6e393835,1014898.3318877793
171972ea0a,499452.4095649562
7f8b0b4446,413647.27217219595
3b8e3826a0,710088.3262880591
4e98480951,367473.10649537004
39682ce070,529833.4867550526
5487d49ff1,889275.1279724813
773cad6638,311323.37522628304
26232f1c09,777116.1992412315
5f2cb21326,418785.9487955311
ba0afcb284,236321.41665184923
eb3d832dc4,863481.9370289557
90f0fb0b28,491803.19521343603
169a7da82e,384563.75885799003
74c38c6ad9,223692.76920570477
0bd8162953,722331.8029843738
74bbb7b64b,771216.7777079976
2a63c6f2ff,541264.763355907
bedc984239,362170.59894082334
846ab69758,335150.0570311628
95e1e4ab5d,191246.66315177715
c718fadee7,261929.56168517817
c48755e357,359666.27652380447
e8d514460c,1457838.5429488078
a7ce126932,578525.505382689
82fd96805a,553957.599358259
c259ae3e7c,332976.80700129987
5afa22535c,376010.4574139939
a5fb9a8c85,260246.2377367932
99a60bc9b5,563426.1540244533
a95e26b2ab,233425.8897697201
6d8faa5374,190000.0649821281
c6594d0de4,471775.2761493598
cf44fb02ea,356791.549201008
43685aa7b6,208222.57536884327
087420b012,242511.09373561933
d910023440,337931.1743962748
2f2fd86946,354768.98158278473
8356222fbf,259574.38449440786
d29a9a0317,1227013.7856992425
cd7dc01665,1157431.5024521055
82801db390,833593.649994943
befa7501df,945887.9140745295
05da395cc6,561795.8349611568
6a5a3d2f09,1382123.1512356822
a2a7322413,667074.1425877704
83e411fa52,486858.85547199746
c0b42db18e,339876.0903251674
0ecfdbcf20,367038.0452570694
bd86e27be9,908629.261686893
2164bd9c3f,465803.7332232752
52578b5d38,867786.5451811823
20999d596b,183953.91006808818
0f1dc0fbf3,243686.0477720537
69e4b93b98,1086337.41140121
e153e7d8d2,413318.1967295293
661dbcacb1,1306435.330724016
fb34905038,363956.94767540373
e7f0960d2a,403459.1085529077
ca7c6f07d8,326270.9739706962
a76a947668,604076.2800247187
371c87ac24,262501.38756946294
1166340aac,798183.412158735
d82dac3ad3,704492.6594369708
85264af1b3,431392.4402801286
88ead88ffe,1331471.6497758492
ab81e282db,507602.26145546365
9af9e0a09a,1336537.042880872
a0eb97abd1,444674.4084298737
ce485d0868,620909.7907611675
1c70af495f,454355.9433193792
c53f934314,206177.2049442852
25f00c76c3,969868.9780566387
75b68f1eef,196024.72269943758
3963e2c0c6,1146454.557422111
7bf5040020,347893.9231208367
aab22184de,777742.8039806127
8c6750d564,731479.0260778583
461410bfd5,474114.2640229644
9f5874dc43,489570.4305029912
10a210763c,1300332.988379443
696aaffb33,651218.4425326269
bb857b05d2,791728.4595338291
a49ba4e758,256633.1234754694
edcd8c9963,675110.632733893
bab0a03e9b,690232.5497517398
0b23d3eebc,294346.7656774666
c62575ba1d,1364523.8692402167
2ee75c63ca,395526.9198192854
d8338224d5,266824.5273247675
d428772072,517995.16114028124
567a27356e,248160.7354403802
8e60b01377,869151.2522077359
1a1a30eee4,198137.59338952572
9a31a4e790,232396.44523413788
f3f43324bb,669177.3634777184
ac684a309b,1259241.434442931
77458a44f4,398094.3613887547
6d0c4048f4,331420.0503304814
df2babdf9b,365306.97229515255
1fc509639b,910792.0684233925
c43dba17d0,1226287.5040800283
3a7b3c613e,355077.85883840715
c6f0542601,343413.8856415513
83225907db,169514.17230644342
18dc2d5c2f,329432.5740810931
9d82c57753,287434.92801874835
efaf1b8c74,447855.82953866496
d2e038fac7,812384.8824517487
f13b1e095e,249973.0801042858
e0dde6809b,746268.0212973705
ba76bc99ce,503470.23091324937
780718150c,264588.69634094415
54eb403798,1211798.3760600046
1ba87026d7,403704.96681193775
773486d327,106421.71022840757
245b85e584,343891.48386901605
75a2274bc5,333066.89190912776
39b4a66dfd,348207.38087227754
1e69b37a6b,274919.32208276197
1daa68f2a6,367548.9979884994
871f526840,506788.9999956406
e0df2be395,259616.283170124
515e4dffae,582644.4451060444
8c12a53550,633508.0616329774
5503abcf1a,1070691.731580189
6099a3aa54,476029.9474763266
213b5fdbfb,408577.8414916841
d72f914c0f,658175.9503505179
8c6772adff,276449.4614146447
5230ac3f4c,330789.84652302205
caffc2af1b,1306156.156266987
82629da3ab,214214.23821433695
b34c3ecf5b,1025535.4915891327
9baa9eaedc,397169.08232426125
af1152a563,293169.1874247047
23a3ad40ca,575587.5000334674
960508c836,1122761.511841054
14b2ceb257,770954.0550477124
936c991f67,461920.5957629752
acc8918072,587310.6302402709
9d1cdab384,199270.88380212884
a7b7a5fcee,282020.1600883364
53f0ce2a95,1162658.3485582273
55617ecaf2,247624.06364816817
e66bcfdc97,336327.49283265724
27310a8398,514748.0720643776
9b700fa827,301280.23806743993
f18bcdc4ab,671132.8113607322
55798088a2,244208.77270427867
8d0315fd98,1091121.1008739686
c4b4554bae,493048.9348034121
33ce9b0dc8,643452.4269874722
d9a42d1f83,422313.866708879
55ca0c33e8,1155909.1080559187
9a5a34605e,705713.2134226054
6112b52b8b,220521.59340395566
e2b85c9363,348189.7427682711
2f2fde4b5f,687105.4229637695
70898139a6,1388286.3690555012
195ebaa0be,317397.1274209757
2fb0492cce,996278.107975873
312ddaab42,300791.48651125346
895a187aba,631119.4296500067
af5238ef6d,187637.20071677532
2cff2ce448,339801.91638318374
33fa79e76d,962661.0824582723
272d9aebe9,243437.55923033136
2f8ceadca7,331477.9990615264
2464d56aa8,236335.22004312737
453b3c61e9,510284.1072685169
d7214f393e,672331.8831934048
88cf8196b2,427668.4579130533
1d178832a0,1285194.7719973065
ad89e43908,1416348.1618625042
dfda4eab79,335830.7646113313
1d826d8ca2,445366.82339947886
c633c9daea,376043.4610121772
690173a8d5,612199.5818755905
22d2500ba9,267988.9497921353
52bdced0bc,229563.93485274707
0ffdba8abd,216326.82282391796
f0030e2a12,203414.89793219676
77b9d61adb,351924.04702478193
fec33d4460,708764.8005053403
8a5017e6cf,263002.40457678924
0b2ab1981c,641567.0155573849
a444de96eb,279580.9579697376
69f0416aad,351720.8368836837
86f4354941,317800.91171288025
7bdb5e1f6e,440337.6535381482
9f2754178d,279346.4078626304
ae8921fdca,652912.3683651753
4a89e77184,345875.0802879737
bf1f500127,180905.88730966538
9a02a85fde,613582.7726261872
bf50c1ab4a,985231.1957175903
642199dccd,285732.09363208426
6226f3789f,369262.8497078754
6d57b89b7f,387717.34017078124
8c455be16d,1229481.3938890153
e9e8601ee4,133651.83684268984
6c3dff3150,780600.8837368864
07d4f0cfca,815345.705656186
ab62257780,424675.0531383451
1feada1dec,320811.68242202606
77c2cd631d,1231209.9717751115
32bd5edc41,616204.3461482736
eb274106bc,206458.09580543474
fd78b67fc0,242213.04588859933
b0383b7be8,274260.56283004215
e8de19a1b9,200355.19716546923
abef8bb5ba,539222.5009776826
31f802910e,1118883.6571418701
282bae7aba,300212.29971101606
e0ff54d8c7,1042942.5569180753
dfd7024f0b,1082035.603477351
eb9d0ad1d5,220030.80829470186
233930b4f1,302679.2637333594
5af1320a79,577267.9181913415
3f92a2ab3b,1142164.4793954329
59eaf0cf8a,206356.18353101044
5118ee490a,148377.13621242772
ef7264f4ca,570460.492507889
e779e18255,242858.94820986412
ba7956cd08,531049.104505808
f4e969f726,290146.2235843608
d534dd1bd9,270867.5476601652
89013261b1,823024.1281157902
03c90adb6a,654662.8799919558
f0c12f9353,788077.4814408848
25fde92eba,1243677.5459612526
1f43a75511,1062834.0630191034
7ab9b477c8,1336006.1839932275
f90224afa9,280792.5878062086
c0751fa89e,179117.15777813233
0b33539d12,1036173.2915840537
0a6d4a7e26,260616.50090512013
a322851d58,1031600.2151096378
81aab77e09,833663.069602581
55148f9ff8,272592.9264499108
9f3d0aa9eb,1266201.7362695197
bf6e9e47eb,1159366.1813519935
06bef811c1,1010705.7861372186
7c99f9915b,178844.72681922498
3fac5f3a6a,159377.41365528989
a1e0d1b3e2,188665.68132535613
44e392747b,901799.7322574359
40d3be128f,216969.41654607395
e742e09929,1191141.6783695382
06f472e696,302206.7063794574
4726756022,1158134.1994484235
5854968171,181549.01427089062
22af23b8f6,308087.2441076734
3e936b20a8,351855.3576330275
cf296da8be,1370570.1047140327
80715a2618,588503.0271532488
9ffea0db6d,216491.52322022273
56c4c584c5,457005.80561830715
4e432c61b2,1081510.6568756714
feca70a442,204980.1303746957
9a65dcd9d6,482292.8784672998
56d61536e5,305537.67870944465
f4eef47c77,206499.89649808098
4d0bcbabc1,1381425.9277400991
37aa4945e3,1213816.1874673665
245ff13abe,223951.33667067246
e6baf46f2d,434541.73554114264
06db978c24,636165.2976068652
1d0e2baabc,418072.3694576164
0ad6d52139,1154287.1122611584
5c8fb4f715,189619.97782762334
d63649aa0e,568931.9089994024
8078cf243a,1063743.525138781
f1f30e615f,503489.8464338173
cb21a0fcaf,382915.93738684285
e92b71a2ad,196492.5623078139
9ad8a739aa,211551.28343022862
d1cd560bfb,551082.3876896128
9d158a206e,223981.8488023856
8adbd36719,560318.4657924798
6f064b0113,621969.4345147696
ae159e2f14,463801.53477965837
9ccbc71c08,252520.87233665478
388a861b0a,1265484.9046804698
2e90f03eb0,1373015.8778325308
e2e5b7476c,391941.99155103805
0eb5c8de12,868931.8659292021
46c7bd9bee,306932.7888166413
d1ee6c8088,206446.80501905337
2b46a05351,743663.0544976487
30daeda3af,661917.4509032174
44a2e216c2,172126.9818244338
d3661296b6,990162.0573526721
96f68390b6,389370.1819019882
c5c3e16db9,219695.8019073678
c34660fcc4,240538.34115615737
9e3294d8af,261580.22493599707
16cf5f7296,181683.30054143613
9dcdb4d586,597193.8856781124
43e4dbec64,112175.87330962697
619492274d,348595.92783406976
77cd4054d1,303946.8761926093
e0a613d496,221225.30482217282
06874bbe35,649602.2218656088
e5e735a41e,465799.93332061335
904d22cb2f,820733.2171465434
f09e645c6f,349895.2966534523
dc1c2092bc,281558.6560862549
924a85e821,505441.94777518103
cca73c9e28,628394.9750992432
6f68ee7d3e,799614.3709390307
c38058fb21,342996.39900213067
d064c915e4,169487.4312447118
77e1e96507,876128.8158839189
6dda13b823,240579.61808278674
0f1e8cfd77,668869.593106718
1d3a086977,318858.1111294397
709b2ec2d4,286818.94249853725
9f5db816a7,491950.58827518503
21951bb781,186200.80539669728
1e5fe801c4,406252.6626365206
28530cd12d,807285.0511474264
7d8a0f5000,425788.93265791354
b5abf3d2ed,223030.0328732262
783adb4255,926522.4669455054
bf509e16b5,1203660.1999188752
3a124d9778,1468983.4791416621
22b4a663aa,401081.9735137881
97c6d736af,438901.17617538036
09cd82a1b6,403750.6859984426
cab6c4893b,235847.73791641762
410d862b18,401336.4564567966
15441fbcb1,354599.9258463226
2fdcc686ec,651505.2909501957
100f4af513,1188403.3983550712
7dd74c6ca2,194412.68650795348
9c02d80581,729037.2882531513
65ca0670e5,430938.83395834436
0454ee6ea5,1203809.666654619
f2354a4a81,499481.5031790369
2d15fc4ad8,223888.73563824774
50db6e121c,621810.2507783633
b966379d6a,565501.2010781631
a4fb8dabd1,177859.79639498127
fff0c66203,366504.7604527939
efe75801dc,200952.98035860038
9af58143b3,359692.2224137777
a820e3b3e6,506550.72006398026
7bc5c1722c,474167.4217040156
d84413d4e4,186159.17630755308
fc45469f7e,379598.01949355425
5b281c0089,1222332.802009073
1961d1b11c,314076.65647422173
a0f651a4f1,1090508.2649279546
da013ae38a,184194.51464960715
e95c429ecf,373866.41853323276
04e9b5c994,1394426.5867269854
f7297cee5d,247384.65132818118
eb2653d615,302227.1118310632
288fd0d542,796792.7826588108
f831702354,169098.99487958744
4670b2b1ba,1345567.175858545
d436f30486,683211.2968091521
6c09efebfa,1351495.906680281
172f1ab3cd,624026.7525540668
45fb6840fb,367255.8854806687
c1225f62b2,890650.5175091458
6f819bda40,525299.9806546987
db2b75abdc,203061.2189519274
964eef5d60,431637.071128536
3fcc13ec54,624333.4641335616
3aacf61d67,381452.5354351389
66e0df140a,400446.1024813977
273d82b4e2,1139292.5317707136
f4a6cbc8fd,1308710.6485657904
932c32af43,408686.3604773477
22cd9b3ca7,1055561.3768696948
41765acf2c,225660.48406165358
feb0179b9f,547858.911916778
28fe0d098f,510058.53089028556
f1c163311d,224903.66587034098
b581b6798b,214234.36763833763
ea7f6c3b82,803688.7480728895
23e3a0009c,243224.25321383413
8fe6349e62,575360.9180621374
324dbc5d3c,1413751.1231106773
20a457d3c0,569447.4808946889
76b1397ffa,343413.27290112514
3f65c466ef,1164371.1383762064
85a855e525,1064294.301389415
8262dd50ee,246852.33624533244
1ba5cd64a1,363018.1397883282
99c98e6434,395796.2999089014
a34a05c695,981771.8826332563
59a30dd8db,161812.1983676161
244d3e19e4,219065.21542408888
ea18d3e036,307760.390029884
3d9a1c72a0,350205.0624400557
16cb89e2e7,520394.89516101324
eccb25d161,196625.95206636642
feb7011acb,491109.0870341039
7e616b2070,560388.1101358965
ebcefdae58,270252.1642769782
ae0654d55a,462975.8803921769
99fb9cb5ee,501807.08968828176
a6d485ece7,537703.3832028091
a77f917fbb,480034.48020534177
013b0fe127,286429.30272302555
cf635c0538,612920.6159886147
2954ebc5ff,356831.72686087526
11ac2c0ca5,390528.74443496694
5545f810e1,280318.7464641817
1dbc006b78,214771.72367867755
5b7f000c23,1064472.4240005605
98cb3f763e,921873.1577524308
36fef98f73,1152086.7171372233
e6598a4c18,471403.8693562639
7c7cbefbd2,201821.0751885037
73b8094c92,544534.2659273213
3504f88044,196341.72823110115
67187f1aa5,1336602.2812741878
e5ed149efd,230735.94711926623
177455d289,1191000.6861192416
afab0f61f9,287521.3133981919
2b18e4dd78,543089.5445437387
6924281147,452326.58647326595
b08fbe775d,1115747.7004454255
b368b28253,374797.8074556228
172f260747,240887.87469026525
aabef80c98,1191714.4689357884
66c2d8ed94,1194983.178984394
3c0f340275,425797.9904880584
efe84bed26,1268980.6896882758
77051676f9,1005705.6145851467
3cda3ea12e,370000.3050120298
30bd578b5e,1077538.2649544296
266d2d2249,492675.5761119668
fd9624dda1,602291.9910806352
93dd881784,248941.73036358535
b291998eaf,234568.8053472802
3c724cc7f6,319852.3659764672
64ab8547f9,1057991.6181582669
d719377c7d,324482.6386522826
9b1b4ea983,419283.4103228692
b63fe7b747,409152.8711668234
8f59582120,996182.388577739
25697694e8,137984.56150100054
83b2b98f21,152917.63628385557
02cc7b756b,316213.44506996457
cd1043a267,720745.438264598
b7c9e02736,399327.37842607684
9686e72cf2,1126480.7928523517
23360ec57c,351231.41866128566
a9067f07a9,283696.2925685649
1ce2aee6ff,506486.78681293817
1ecd3361ef,634081.7582896727
bf4798d0b5,369786.49333035195
